loop_index, counter, last_step_ns, T_ref, theta_ref, phi_ref, uwind, vwind, wwind, rho,v_batt,alt,gyro_roll,gyro_pitch,gyro_yaw,accel_X,accel_Y,accel_Z,roll,pitch,yaw,X,Y,Z,Xdot,Ydot,Zdot,x0,y0,z0,e.xbee_time,xbee_time_received_ns,xbee_x,xbee_y,xbee_z,xbee_qw,xbee_qx,xbee_qy,xbee_qz,sp_roll,sp_pitch,sp_yaw,sp_X,sp_Y,sp_Z,sp_Xdot,sp_Ydot,sp_Zdot,u_roll,u_pitch,u_yaw,u_X,u_Y,u_Z,mot_1,mot_2,mot_3,mot_4,flight mode
1297,1621,2904500542509,-0.0013,NAN,NAN,-0.3390,0.6810,0.0610,0.0000,12.2210,0.0000,-0.3662,-0.1831,0.1831,-0.1937,-0.2301,-10.6384,0.0247,-0.0206,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0154,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
1298,1622,2904505391243,-0.0013,NAN,NAN,-0.3390,0.6810,0.0610,0.0000,12.2210,0.0000,-0.0610,-0.3052,-0.0000,-0.1793,-0.2781,-10.5715,0.0247,-0.0206,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0155,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
1299,1623,2904514942898,-0.0013,NAN,NAN,-0.3390,0.6810,0.0610,0.0000,12.2210,0.0000,0.0000,0.0000,-0.0000,-0.1482,-0.2709,-10.6169,0.0247,-0.0206,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0155,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
1300,1624,2904516497942,-0.0013,NAN,NAN,-0.3390,0.6810,0.0610,0.0000,12.2215,0.0000,0.0000,0.0000,-0.0610,-0.1698,-0.2709,-10.6050,0.0247,-0.0206,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0156,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
1301,1625,2904520478749,-0.0013,NAN,NAN,-0.3390,0.6810,0.0610,0.0000,12.2222,0.0000,-0.3052,-0.1831,-0.0000,-0.1817,-0.2733,-10.6288,0.0246,-0.0206,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0155,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
1302,1626,2904525781882,-0.0013,NAN,NAN,-0.3390,0.6810,0.0610,0.0000,12.2225,0.0000,-0.0610,-0.1221,-0.0000,-0.2152,-0.2613,-10.6050,0.0247,-0.0206,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0156,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
1303,1627,2904530306992,-0.0013,NAN,NAN,-0.3390,0.6810,0.0610,0.0000,12.2225,0.0000,-0.0610,-0.1221,-0.0000,-0.1745,-0.2541,-10.6026,0.0247,-0.0206,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0156,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
1304,1628,2904535479892,-0.0013,NAN,NAN,-0.3390,0.6810,0.0610,0.0000,12.2227,0.0000,-0.0610,-0.1221,0.1221,-0.1650,-0.2445,-10.5978,0.0247,-0.0206,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0155,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
1305,1629,2904540374537,-0.0013,NAN,NAN,-0.3390,0.6810,0.0610,0.0000,12.2229,0.0000,0.0000,0.0000,-0.0000,-0.1435,-0.2637,-10.6169,0.0247,-0.0206,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0155,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
1306,1630,2904552276839,-0.0013,NAN,NAN,-0.3390,0.6810,0.0610,0.0000,12.2237,0.0000,-0.0610,-0.1221,0.1831,-0.1458,-0.2757,-10.5930,0.0247,-0.0206,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0155,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
1307,1631,2904555500538,-0.0013,NAN,NAN,-0.3390,0.6810,0.0610,0.0000,12.2239,0.0000,-0.0610,-0.3052,-0.0000,-0.1841,-0.2541,-10.6240,0.0247,-0.0206,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0155,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
1308,1632,2904560870329,-0.0013,NAN,NAN,-0.3390,0.6810,0.0610,0.0000,12.2244,0.0000,-0.0610,-0.3052,-0.0000,-0.1172,-0.2541,-10.5930,0.0247,-0.0206,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0155,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
1309,1633,2904565432268,-0.0013,NAN,NAN,-0.3390,0.6810,0.0610,0.0000,12.2249,0.0000,-0.2441,-0.1221,-0.0000,-0.1865,-0.2733,-10.5739,0.0247,-0.0206,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0155,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
1310,1634,2904570395612,-0.0013,NAN,NAN,-0.3390,0.6810,0.0610,0.0000,12.2246,0.0000,-0.1221,0.0000,0.1221,-0.1602,-0.2421,-10.6336,0.0246,-0.0206,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0155,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
1311,1635,2904575412949,-0.0013,NAN,NAN,-0.3390,0.6810,0.0610,0.0000,12.2249,0.0000,0.0000,-0.1221,0.1221,-0.1458,-0.2421,-10.6145,0.0247,-0.0206,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0154,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
1312,1636,2904580506859,-0.0013,NAN,NAN,-0.3390,0.6810,0.0610,0.0000,12.2254,0.0000,-0.1831,-0.1221,-0.0000,-0.1363,-0.2277,-10.5954,0.0247,-0.0206,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0155,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
1313,1637,2904586013465,-0.0013,NAN,NAN,-0.3390,0.6810,0.0610,0.0000,12.2254,0.0000,-0.2441,-0.2441,-0.0610,-0.1243,-0.2613,-10.6002,0.0246,-0.0206,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0156,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
1314,1638,2904590379596,-0.0013,NAN,NAN,-0.3390,0.6810,0.0610,0.0000,12.2251,0.0000,-0.1831,-0.1831,-0.0000,-0.1554,-0.2781,-10.6193,0.0246,-0.0206,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0156,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
1315,1639,2904595638943,-0.0013,NAN,NAN,-0.3390,0.6810,0.0610,0.0000,12.2251,0.0000,-0.1221,-0.0610,0.1221,-0.1602,-0.2397,-10.6097,0.0246,-0.0206,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0155,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
1316,1640,2904600451515,-0.0013,NAN,NAN,-0.3390,0.6810,0.0610,0.0000,12.2249,0.0000,-0.0610,-0.1221,-0.0000,-0.1339,-0.2469,-10.6050,0.0246,-0.0206,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0155,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
1317,1641,2904605412359,-0.0013,NAN,NAN,-0.3390,0.6810,0.0610,0.0000,12.2242,0.0000,-0.0610,-0.2441,-0.0000,-0.1315,-0.2565,-10.6050,0.0246,-0.0206,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0156,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
1318,1642,2904610807563,-0.0013,NAN,NAN,-0.3390,0.6810,0.0610,0.0000,12.2239,0.0000,-0.1831,-0.1831,0.1221,-0.1387,-0.2373,-10.5644,0.0246,-0.0206,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0155,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
1319,1643,2904615388416,-0.0013,NAN,NAN,-0.3390,0.6810,0.0610,0.0000,12.2239,0.0000,0.0000,0.0610,-0.1221,-0.1817,-0.2301,-10.5954,0.0246,-0.0206,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0157,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
1320,1644,2904620322639,-0.0013,NAN,NAN,-0.3390,0.6810,0.0610,0.0000,12.2234,0.0000,0.0000,0.0610,-0.0000,-0.1626,-0.2685,-10.6718,0.0246,-0.0206,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0156,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
1321,1645,2904625310938,-0.0013,NAN,NAN,-0.3390,0.6810,0.0610,0.0000,12.2232,0.0000,-0.1221,-0.0610,-0.0000,-0.1674,-0.2997,-10.5978,0.0246,-0.0206,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0157,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
1322,1646,2904630682354,-0.0013,NAN,NAN,-0.3390,0.6810,0.0610,0.0000,12.2232,0.0000,0.0000,0.0000,-0.0000,-0.1363,-0.2565,-10.5238,0.0246,-0.0206,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0157,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
